address,year,day,length,weight,count,looped,neighbors,income,label,class,dataset_source
Cerber_000287,2019,219,34,3.3356504292985116,863,42,43,1.2872889606268456,Cerber,1,bitcoinheist_synthetic
Cerber_000288,2019,163,32,6.009928789036043,866,0,61,57.82554180443721,Cerber,1,bitcoinheist_synthetic
Cerber_000289,2019,344,29,1.284470288053656,503,9,65,89.8687110999671,Cerber,1,bitcoinheist_synthetic
Cerber_000290,2018,321,29,3.099506329603992,443,7,44,34.319244226343976,Cerber,1,bitcoinheist_synthetic
Cerber_000291,2017,164,34,0.85852108582008,193,47,36,28.336203879682756,Cerber,1,bitcoinheist_synthetic
Cerber_000292,2017,316,29,6.12838024285802,407,20,22,2.7153372695538502,Cerber,1,bitcoinheist_synthetic
Cerber_000293,2018,310,33,0.17393211855077947,275,14,40,14.094957403958258,Cerber,1,bitcoinheist_synthetic
Cerber_000294,2019,355,29,13.74988005811777,433,46,90,5.120709494916493,Cerber,1,bitcoinheist_synthetic
Cerber_000295,2019,326,26,1.5011968820569357,555,22,85,17.90009979708333,Cerber,1,bitcoinheist_synthetic
Cerber_000296,2016,113,33,1.353779189397926,230,49,51,3.117275261185734,Cerber,1,bitcoinheist_synthetic
Cerber_000297,2016,122,30,1.0878756897811632,103,45,99,20.02508420418742,Cerber,1,bitcoinheist_synthetic
Cerber_000298,2019,309,34,1.4619248265467855,203,11,94,0.4741943455863065,Cerber,1,bitcoinheist_synthetic
Cerber_000299,2017,212,34,2.681476735419052,515,25,16,47.56082192227787,Cerber,1,bitcoinheist_synthetic
Cerber_000300,2016,79,29,0.8481853484998375,352,26,43,0.13634900515620932,Cerber,1,bitcoinheist_synthetic
Cerber_000301,2019,9,27,0.3546786479799139,128,16,26,0.11328339438113415,Cerber,1,bitcoinheist_synthetic
Cerber_000302,2017,353,28,0.382734223501715,617,30,80,10.268639469016517,Cerber,1,bitcoinheist_synthetic
Cerber_000303,2017,72,33,2.3136451213539697,410,11,73,11.423006269736835,Cerber,1,bitcoinheist_synthetic
Cerber_000304,2016,158,32,0.6312902339219704,892,35,49,34.361020805133066,Cerber,1,bitcoinheist_synthetic
Cerber_000305,2019,150,32,0.8448301731673168,542,26,42,12.53903332158092,Cerber,1,bitcoinheist_synthetic
Cerber_000306,2018,294,28,3.4121263440007303,512,16,39,7.8124395590836935,Cerber,1,bitcoinheist_synthetic
Cerber_000307,2016,216,28,9.64568005045399,712,38,38,8.46720552438869,Cerber,1,bitcoinheist_synthetic
Cerber_000308,2016,349,33,1.1061700277529893,397,14,61,34.349162939051666,Cerber,1,bitcoinheist_synthetic
Cerber_000309,2018,294,27,0.3700130051380171,312,14,13,42.58284808535827,Cerber,1,bitcoinheist_synthetic
Cerber_000310,2016,236,28,2.420177299582947,667,29,68,50.68900215314777,Cerber,1,bitcoinheist_synthetic
Cerber_000311,2016,362,31,4.62511552631455,924,28,20,0.7138346528649729,Cerber,1,bitcoinheist_synthetic
Cerber_000312,2018,351,28,2.6038339002102773,857,18,38,0.5692327917173333,Cerber,1,bitcoinheist_synthetic
Cerber_000313,2017,264,26,6.160275278448494,732,26,83,16.294111119838405,Cerber,1,bitcoinheist_synthetic
Cerber_000314,2016,278,30,8.099765173033072,913,17,88,14.514382955450829,Cerber,1,bitcoinheist_synthetic
Cerber_000315,2016,280,31,0.5685615723730453,267,32,56,9.177456893558368,Cerber,1,bitcoinheist_synthetic
Cerber_000316,2018,81,27,5.035912619370746,106,28,87,6.780992970400331,Cerber,1,bitcoinheist_synthetic
Cerber_000317,2017,110,27,0.16340977185836353,830,35,10,27.759698579760425,Cerber,1,bitcoinheist_synthetic
Cerber_000318,2017,240,28,2.542494465073491,474,13,22,1.6728044086203033,Cerber,1,bitcoinheist_synthetic
Cerber_000319,2016,21,33,3.729793111319239,577,22,18,9.25816264295566,Cerber,1,bitcoinheist_synthetic
Cerber_000320,2017,303,29,4.926878176110389,426,24,44,9.175946870678052,Cerber,1,bitcoinheist_synthetic
Cerber_000321,2018,12,32,4.261993847035519,667,7,61,23.955502486274906,Cerber,1,bitcoinheist_synthetic
Cerber_000322,2017,356,27,3.8314237786760783,556,23,57,3.0530887135862548,Cerber,1,bitcoinheist_synthetic
Cerber_000323,2017,7,32,12.919082240603787,312,18,97,11.807405478854866,Cerber,1,bitcoinheist_synthetic
Cerber_000324,2019,14,30,5.753944177772269,935,14,89,43.30490937909322,Cerber,1,bitcoinheist_synthetic
Cerber_000325,2019,111,27,23.655483980939096,822,12,16,13.005754271684962,Cerber,1,bitcoinheist_synthetic
Cerber_000326,2017,239,30,0.29146030596940287,690,48,52,66.08418688950994,Cerber,1,bitcoinheist_synthetic
Cerber_000327,2018,134,34,2.3627065040647373,669,30,91,27.448265727054306,Cerber,1,bitcoinheist_synthetic
Cerber_000328,2018,352,33,2.2744491918942806,678,8,79,48.9392595291849,Cerber,1,bitcoinheist_synthetic
Cerber_000329,2019,94,31,9.111702935075668,755,3,60,1.9644200275905968,Cerber,1,bitcoinheist_synthetic
Cerber_000330,2019,218,31,5.090084925460823,813,30,26,0.8428947540099403,Cerber,1,bitcoinheist_synthetic
Cerber_000331,2017,348,29,0.6723986699754658,304,7,80,4.583854527483555,Cerber,1,bitcoinheist_synthetic
Cerber_000332,2017,287,26,7.064553922683011,971,10,74,9.188350228139834,Cerber,1,bitcoinheist_synthetic
Cerber_000333,2019,161,33,0.9486289784646161,322,23,39,11.790757020684808,Cerber,1,bitcoinheist_synthetic
Cerber_000334,2018,318,26,3.7488113079201515,614,6,94,19.532260095519185,Cerber,1,bitcoinheist_synthetic
Cerber_000335,2018,155,30,6.114966889278932,842,49,41,8.298213255698748,Cerber,1,bitcoinheist_synthetic
Cerber_000336,2018,98,33,1.7711435608278003,636,31,77,13.441171812621658,Cerber,1,bitcoinheist_synthetic
Cerber_000337,2019,224,27,12.907174050356653,113,17,77,33.485709961553425,Cerber,1,bitcoinheist_synthetic
Cerber_000338,2017,147,31,5.246301077653515,609,43,75,5.05554415727644,Cerber,1,bitcoinheist_synthetic
Cerber_000339,2019,80,30,2.704234481400749,652,16,78,23.69539428458261,Cerber,1,bitcoinheist_synthetic
Cerber_000340,2016,255,28,1.7982818811434118,462,23,23,0.7031038502698929,Cerber,1,bitcoinheist_synthetic
Cerber_000341,2018,128,31,6.846457582142732,240,19,42,1.5361686065728473,Cerber,1,bitcoinheist_synthetic
Cerber_000342,2016,54,33,7.954884765207871,250,21,56,60.09585342503272,Cerber,1,bitcoinheist_synthetic
Cerber_000343,2019,102,26,2.237586850382766,259,0,57,17.282579000272666,Cerber,1,bitcoinheist_synthetic
Cerber_000344,2017,325,28,14.53003218974638,319,21,18,7.659795730932467,Cerber,1,bitcoinheist_synthetic
Cerber_000345,2017,24,26,6.898279276145357,110,26,82,26.286536728579065,Cerber,1,bitcoinheist_synthetic
Cerber_000346,2018,1,30,3.0677976113579315,315,42,62,60.794062348577825,Cerber,1,bitcoinheist_synthetic
Cerber_000347,2019,335,30,5.957000150529064,933,39,57,70.31144593135019,Cerber,1,bitcoinheist_synthetic
Cerber_000348,2016,307,32,1.2273200259233579,225,30,38,8.800600811625413,Cerber,1,bitcoinheist_synthetic
Cerber_000349,2016,217,32,1.3525781110738644,472,8,68,18.24622330432237,Cerber,1,bitcoinheist_synthetic
Cerber_000350,2019,242,32,9.5775783063632,996,43,51,9.917789588419017,Cerber,1,bitcoinheist_synthetic
Cerber_000351,2018,233,33,3.79292494567284,595,13,24,21.583284672479856,Cerber,1,bitcoinheist_synthetic
Cerber_000352,2017,43,28,2.8988013901236402,747,43,71,8.071416381675643,Cerber,1,bitcoinheist_synthetic
Cerber_000353,2016,90,34,7.375088406688718,248,17,38,0.07917042918314726,Cerber,1,bitcoinheist_synthetic
Cerber_000354,2016,152,26,5.678915235771141,374,29,97,1.8347430301914882,Cerber,1,bitcoinheist_synthetic
Cerber_000355,2018,330,26,2.6998187222349097,822,36,53,2.218280015894059,Cerber,1,bitcoinheist_synthetic
Cerber_000356,2018,195,26,0.4520340246102488,496,11,92,49.58378375909444,Cerber,1,bitcoinheist_synthetic
Cerber_000357,2018,81,29,13.568741430001186,968,24,90,17.68909562975655,Cerber,1,bitcoinheist_synthetic
Cerber_000358,2016,353,29,0.15667000968582326,429,32,74,28.904255787432767,Cerber,1,bitcoinheist_synthetic
Cerber_000359,2018,344,34,4.8189860340830615,347,43,59,11.86381530351995,Cerber,1,bitcoinheist_synthetic
Cerber_000360,2018,146,31,0.8605851769228128,717,1,41,34.81928263500505,Cerber,1,bitcoinheist_synthetic
Cerber_000361,2017,184,31,9.828662294942855,889,48,38,36.897965782204615,Cerber,1,bitcoinheist_synthetic
Cerber_000362,2018,73,34,9.359816557936698,584,24,82,40.13589080023909,Cerber,1,bitcoinheist_synthetic
Cerber_000363,2016,92,30,4.264420330396865,790,15,35,3.088555330148025,Cerber,1,bitcoinheist_synthetic
Cerber_000364,2016,4,31,0.9916792633023331,792,39,51,16.449148850306216,Cerber,1,bitcoinheist_synthetic
Cerber_000365,2016,129,33,6.654622552439594,514,13,50,1.9630849852527386,Cerber,1,bitcoinheist_synthetic
Cerber_000366,2018,105,32,9.611619501723016,423,6,17,123.33243896757907,Cerber,1,bitcoinheist_synthetic
Cerber_000367,2019,327,31,3.999225578813766,548,3,59,19.40336268071855,Cerber,1,bitcoinheist_synthetic
Cerber_000368,2019,310,29,0.9622737864641375,996,17,78,107.77654436413144,Cerber,1,bitcoinheist_synthetic
Cerber_000369,2016,256,29,4.478469032447853,943,41,85,8.40390454991648,Cerber,1,bitcoinheist_synthetic
Cerber_000370,2016,209,28,0.6518598651578587,360,20,61,26.78120193485437,Cerber,1,bitcoinheist_synthetic
Cerber_000371,2019,145,30,4.67379910671804,670,46,23,0.6930688183798511,Cerber,1,bitcoinheist_synthetic
Cerber_000372,2018,111,29,0.16085207635090343,505,12,91,44.69252439300661,Cerber,1,bitcoinheist_synthetic
Cerber_000373,2016,267,26,1.693185003229336,525,6,96,30.793331710358697,Cerber,1,bitcoinheist_synthetic
Cerber_000374,2017,335,31,8.722047669980599,325,29,77,46.0907691988021,Cerber,1,bitcoinheist_synthetic
Cerber_000375,2018,79,29,4.039675802697179,313,41,89,1.0257641837663154,Cerber,1,bitcoinheist_synthetic
Cerber_000376,2019,192,26,1.1672582497530741,205,15,86,22.84297159700261,Cerber,1,bitcoinheist_synthetic
Cerber_000377,2018,17,31,1.8149061507303863,816,2,15,7.42885745767799,Cerber,1,bitcoinheist_synthetic
Cerber_000378,2017,125,26,7.106968615163028,510,34,31,2.247222181157584,Cerber,1,bitcoinheist_synthetic
Cerber_000379,2016,275,29,1.7173276686326233,610,48,24,0.342456296224111,Cerber,1,bitcoinheist_synthetic
Cerber_000380,2016,225,27,2.1368848654699226,317,2,76,21.13237152630484,Cerber,1,bitcoinheist_synthetic
Cerber_000381,2016,80,26,4.446999987337967,757,30,98,0.06172714614451821,Cerber,1,bitcoinheist_synthetic
Cerber_000382,2016,171,29,0.8786632497573996,867,37,77,2.510521045347777,Cerber,1,bitcoinheist_synthetic
Cerber_000383,2018,361,32,1.621172259562351,217,46,13,20.529254560355245,Cerber,1,bitcoinheist_synthetic
Cerber_000384,2019,224,28,0.6297926159827338,656,17,34,0.8285363422992132,Cerber,1,bitcoinheist_synthetic
Cerber_000385,2019,146,32,6.730373986516817,655,36,94,9.342208619673764,Cerber,1,bitcoinheist_synthetic
Cerber_000386,2019,13,33,0.4676758007510165,703,29,83,14.605789039108988,Cerber,1,bitcoinheist_synthetic
Cerber_000387,2019,163,33,4.988858658175281,674,22,76,14.286910190673762,Cerber,1,bitcoinheist_synthetic
Cerber_000388,2017,333,34,0.40071704889390314,72,19,42,97.13650866236023,Cerber,1,bitcoinheist_synthetic
Cerber_000389,2017,238,28,1.677975104252246,103,35,24,57.92363317594655,Cerber,1,bitcoinheist_synthetic
Cerber_000390,2016,191,29,3.7303389202376747,302,26,38,26.198221586788737,Cerber,1,bitcoinheist_synthetic
Cerber_000391,2017,261,33,0.626565305326004,290,3,36,7.996019524587963,Cerber,1,bitcoinheist_synthetic
Cerber_000392,2016,99,26,7.426093627209962,614,3,33,30.501114732727807,Cerber,1,bitcoinheist_synthetic
Cerber_000393,2016,188,31,1.176888502250253,70,2,43,13.319676777107407,Cerber,1,bitcoinheist_synthetic
Cerber_000394,2019,57,29,3.6242006698257128,449,18,23,0.9103757717066723,Cerber,1,bitcoinheist_synthetic
Cerber_000395,2017,116,28,12.896858701818026,479,25,76,23.736621410552168,Cerber,1,bitcoinheist_synthetic
Cerber_000396,2019,346,27,6.242998520193836,940,13,63,0.24361208328030595,Cerber,1,bitcoinheist_synthetic
Cerber_000397,2016,237,34,2.9755766828082826,245,1,81,51.188033515429474,Cerber,1,bitcoinheist_synthetic
Cerber_000398,2017,101,33,4.774056210070197,915,49,20,34.28203901738233,Cerber,1,bitcoinheist_synthetic
Cerber_000399,2016,345,27,8.67940851968905,572,25,89,45.56136567192338,Cerber,1,bitcoinheist_synthetic
Cerber_000400,2018,60,27,5.803059942499348,470,27,81,3.423174561828874,Cerber,1,bitcoinheist_synthetic
Cerber_000401,2019,134,34,1.309404215834045,107,45,57,26.7344843494551,Cerber,1,bitcoinheist_synthetic
Cerber_000402,2018,210,26,1.3492741622301143,534,7,31,26.53787862486562,Cerber,1,bitcoinheist_synthetic
Cerber_000403,2019,123,26,0.08475668053664843,513,21,11,36.78207608556974,Cerber,1,bitcoinheist_synthetic
Cerber_000404,2018,350,29,5.134145121896207,891,10,77,25.659395177551822,Cerber,1,bitcoinheist_synthetic
Cerber_000405,2017,209,32,1.200397480579462,291,46,31,66.1449533139321,Cerber,1,bitcoinheist_synthetic
Cerber_000406,2018,148,30,2.4088844855592906,851,32,62,33.242031157567425,Cerber,1,bitcoinheist_synthetic
Cerber_000407,2019,102,32,6.469752899713845,191,3,38,31.699162302873056,Cerber,1,bitcoinheist_synthetic
Cerber_000408,2017,10,31,1.2177111986568043,336,2,32,2.82020931188156,Cerber,1,bitcoinheist_synthetic
Cerber_000409,2019,111,26,6.492304130090629,757,49,50,4.754773441984643,Cerber,1,bitcoinheist_synthetic
Cerber_000410,2018,217,30,1.8987067942915634,587,6,40,2.4883148308518184,Cerber,1,bitcoinheist_synthetic
Cerber_000411,2018,91,27,1.9278535025707724,222,9,17,4.726439898774502,Cerber,1,bitcoinheist_synthetic
Cerber_000412,2016,252,34,2.2055654025795453,794,20,92,4.137860757638366,Cerber,1,bitcoinheist_synthetic
Cerber_000413,2019,108,33,2.039930729203602,379,26,65,27.37075397583009,Cerber,1,bitcoinheist_synthetic
Cerber_000414,2016,45,33,1.7938357878727342,152,22,75,2.4662322295118426,Cerber,1,bitcoinheist_synthetic
Cerber_000415,2019,354,33,0.04012118336692996,683,19,32,4.124643077061553,Cerber,1,bitcoinheist_synthetic
Cerber_000416,2018,40,33,9.3535312361,123,41,53,27.30372982217395,Cerber,1,bitcoinheist_synthetic
Cerber_000417,2017,224,26,1.5230151369235165,613,47,98,13.004036508688316,Cerber,1,bitcoinheist_synthetic
Cerber_000418,2018,249,32,3.8992480105804317,954,17,14,2.892136897857958,Cerber,1,bitcoinheist_synthetic
Cerber_000419,2018,287,31,2.8472081076172535,884,10,78,8.956626855284828,Cerber,1,bitcoinheist_synthetic
Cerber_000420,2018,275,26,1.0913370748353226,666,1,39,10.57130212999625,Cerber,1,bitcoinheist_synthetic
Cerber_000421,2017,142,27,3.0617414230264464,92,42,99,32.464769551009226,Cerber,1,bitcoinheist_synthetic
Cerber_000422,2017,209,30,0.818292057869485,689,45,90,9.283000666184002,Cerber,1,bitcoinheist_synthetic
Cerber_000423,2019,197,27,0.6082795691373248,636,40,97,12.874558792537275,Cerber,1,bitcoinheist_synthetic
Cerber_000424,2018,323,30,0.5772453521434842,189,25,66,6.481384493145379,Cerber,1,bitcoinheist_synthetic
Cerber_000425,2017,99,30,2.3120617326249193,367,17,44,7.862409286749518,Cerber,1,bitcoinheist_synthetic
Cerber_000426,2018,108,32,10.825419160389654,558,0,73,5.0474697357362865,Cerber,1,bitcoinheist_synthetic
Cerber_000427,2019,82,34,7.564401752386597,825,41,77,2.9344454538758398,Cerber,1,bitcoinheist_synthetic
Cerber_000428,2018,312,33,8.764182832959511,645,39,63,0.22914374436237242,Cerber,1,bitcoinheist_synthetic
Cerber_000429,2017,177,32,4.535765179490793,611,15,17,18.718480885891346,Cerber,1,bitcoinheist_synthetic
Cerber_000430,2019,253,29,5.618384216795798,707,37,69,4.35324107867502,Cerber,1,bitcoinheist_synthetic
Cerber_000431,2018,215,33,2.1371586850433153,876,10,31,24.543411352616417,Cerber,1,bitcoinheist_synthetic
Cerber_000432,2016,46,33,4.98869602862347,811,22,14,10.747338324031151,Cerber,1,bitcoinheist_synthetic
Cerber_000433,2017,35,33,5.176709466074331,422,26,81,16.865881711196565,Cerber,1,bitcoinheist_synthetic
Cerber_000434,2016,2,26,0.6168736047418308,348,43,97,11.392063013015507,Cerber,1,bitcoinheist_synthetic
Cerber_000435,2018,121,28,4.08635775580137,119,3,52,4.536181016056442,Cerber,1,bitcoinheist_synthetic
Cerber_000436,2016,143,33,2.071232231573979,195,38,56,2.476089884638512,Cerber,1,bitcoinheist_synthetic
Cerber_000437,2017,72,30,4.5699898428418715,592,42,89,85.21366864245036,Cerber,1,bitcoinheist_synthetic
Cerber_000438,2016,261,29,8.354282904986075,836,45,18,3.865178645016787,Cerber,1,bitcoinheist_synthetic
Cerber_000439,2019,36,32,5.009088225132949,962,16,13,2.9539973721860964,Cerber,1,bitcoinheist_synthetic
Cerber_000440,2016,297,28,0.05044689486224345,878,5,75,31.658233655026645,Cerber,1,bitcoinheist_synthetic
Cerber_000441,2018,50,27,5.943297204527266,558,37,97,3.9528119073232446,Cerber,1,bitcoinheist_synthetic
Cerber_000442,2017,331,29,0.46552960718068553,174,32,26,11.980841564948928,Cerber,1,bitcoinheist_synthetic
Cerber_000443,2018,54,29,8.375641394756297,793,45,98,26.746221702732242,Cerber,1,bitcoinheist_synthetic
Cerber_000444,2019,69,31,6.167872071507277,461,35,93,5.772815537800836,Cerber,1,bitcoinheist_synthetic
Cerber_000445,2018,44,34,4.764617479731255,429,11,38,8.079963187923807,Cerber,1,bitcoinheist_synthetic
Cerber_000446,2016,7,32,4.053324530994772,253,42,76,21.730277963519896,Cerber,1,bitcoinheist_synthetic
Cerber_000447,2017,215,32,5.281003168478588,944,14,41,6.7622820162548125,Cerber,1,bitcoinheist_synthetic
Cerber_000448,2018,218,26,7.376561767469793,949,22,62,7.706378627948683,Cerber,1,bitcoinheist_synthetic
Cerber_000449,2017,1,29,6.796104927270284,142,2,77,78.9763753997087,Cerber,1,bitcoinheist_synthetic
Cerber_000450,2019,121,31,0.4303274962510011,267,1,67,13.580831468449087,Cerber,1,bitcoinheist_synthetic
Cerber_000451,2019,270,30,0.6259278834000932,788,39,81,6.395194775513363,Cerber,1,bitcoinheist_synthetic
Cerber_000452,2018,240,29,35.853494787652956,925,46,37,33.561064230479865,Cerber,1,bitcoinheist_synthetic
Cerber_000453,2017,126,29,7.114914230634293,444,42,23,2.544955572106125,Cerber,1,bitcoinheist_synthetic
Cerber_000454,2018,71,26,0.8675684238517742,494,44,59,16.679698556158943,Cerber,1,bitcoinheist_synthetic
Cerber_000455,2017,2,28,5.251446103191684,525,22,54,0.394307060775978,Cerber,1,bitcoinheist_synthetic
Cerber_000456,2018,54,29,1.1223536153124796,476,19,41,0.15777633049954826,Cerber,1,bitcoinheist_synthetic
Cerber_000457,2016,48,26,8.902751031700507,844,38,18,23.38864087619742,Cerber,1,bitcoinheist_synthetic
Cerber_000458,2016,315,26,2.3800481388321844,404,38,15,19.107033213897953,Cerber,1,bitcoinheist_synthetic
Cerber_000459,2018,325,32,8.697727328143966,499,11,14,41.701267146246586,Cerber,1,bitcoinheist_synthetic
Cerber_000460,2016,361,33,3.460061917658062,424,2,20,11.1439552329004,Cerber,1,bitcoinheist_synthetic
Cerber_000461,2018,348,31,0.36018614250778536,868,14,51,24.901145353718324,Cerber,1,bitcoinheist_synthetic
Cerber_000462,2018,335,34,2.986649850831772,250,5,35,31.54109360107647,Cerber,1,bitcoinheist_synthetic
Cerber_000463,2019,239,28,7.021687794108425,252,47,56,4.284582530518273,Cerber,1,bitcoinheist_synthetic
Cerber_000464,2017,216,27,1.9814110233393745,362,30,76,21.814751414421487,Cerber,1,bitcoinheist_synthetic
Cerber_000465,2018,39,31,1.4550625025288613,628,11,98,5.792768503452834,Cerber,1,bitcoinheist_synthetic
Cerber_000466,2018,169,27,7.15766911450976,889,4,32,16.713840432517042,Cerber,1,bitcoinheist_synthetic
Cerber_000467,2017,344,34,3.6381409000889247,133,15,87,4.9637314632379645,Cerber,1,bitcoinheist_synthetic
Cerber_000468,2018,101,27,4.674780802252695,272,31,24,4.724257790458532,Cerber,1,bitcoinheist_synthetic
Cerber_000469,2016,8,26,1.0537943913301242,94,4,85,43.89306248239645,Cerber,1,bitcoinheist_synthetic
Cerber_000470,2016,329,33,0.6117901244147469,95,42,82,12.558326380110085,Cerber,1,bitcoinheist_synthetic
Cerber_000471,2017,43,31,1.7803194346456528,750,49,73,11.720249887824405,Cerber,1,bitcoinheist_synthetic
Cerber_000472,2019,85,34,6.739607170165607,732,21,91,24.974393288179883,Cerber,1,bitcoinheist_synthetic
Cerber_000473,2018,169,28,2.223608244535209,883,4,75,0.7401873346166079,Cerber,1,bitcoinheist_synthetic
Cerber_000474,2019,51,32,14.618172264553264,565,4,85,21.735460909937693,Cerber,1,bitcoinheist_synthetic
Cerber_000475,2017,205,34,0.4124425864275177,285,30,31,14.807112595392041,Cerber,1,bitcoinheist_synthetic
Cerber_000476,2017,139,33,3.4962041910199284,275,3,21,4.347968011692322,Cerber,1,bitcoinheist_synthetic
Cerber_000477,2019,334,34,3.097092083839359,227,26,97,106.9654838844601,Cerber,1,bitcoinheist_synthetic
Cerber_000478,2017,135,33,0.5438764496649544,990,5,41,21.369256215761613,Cerber,1,bitcoinheist_synthetic
Cerber_000479,2019,48,33,1.2677674254454507,970,42,34,13.589077668607006,Cerber,1,bitcoinheist_synthetic
Cerber_000480,2019,299,34,0.5772310392731138,920,5,22,39.63994107705779,Cerber,1,bitcoinheist_synthetic
Cerber_000481,2016,184,30,22.02765701896554,383,21,37,10.699591793968734,Cerber,1,bitcoinheist_synthetic
Cerber_000482,2018,353,30,27.22887481780529,432,10,74,40.25925771984053,Cerber,1,bitcoinheist_synthetic
Cerber_000483,2018,300,29,0.34869892097487704,652,4,42,11.130398374438053,Cerber,1,bitcoinheist_synthetic
Cerber_000484,2019,51,28,11.032769326745884,139,11,89,29.2114140193257,Cerber,1,bitcoinheist_synthetic
Cerber_000485,2019,78,28,2.3030743569063157,578,12,27,0.4020174472436913,Cerber,1,bitcoinheist_synthetic
Cerber_000486,2019,154,26,3.1309193599587726,774,13,37,14.261113347567866,Cerber,1,bitcoinheist_synthetic
Cerber_000487,2017,197,34,5.819259645112594,868,23,32,45.14135319404639,Cerber,1,bitcoinheist_synthetic
Cerber_000488,2017,260,26,3.945571755700476,258,30,98,4.722131001456969,Cerber,1,bitcoinheist_synthetic
Cerber_000489,2019,176,32,11.313194144680656,471,40,85,29.293275728443547,Cerber,1,bitcoinheist_synthetic
Cerber_000490,2019,111,31,4.864424407254699,119,25,58,5.821753457774154,Cerber,1,bitcoinheist_synthetic
Cerber_000491,2018,282,27,6.946662384017552,188,4,96,3.3138595043869534,Cerber,1,bitcoinheist_synthetic
Cerber_000492,2016,36,31,3.5101221882352003,605,15,36,14.463415402133288,Cerber,1,bitcoinheist_synthetic
Cerber_000493,2017,347,31,18.10928348661725,127,20,53,20.877260574516253,Cerber,1,bitcoinheist_synthetic
Cerber_000494,2019,218,30,2.5518605799877285,588,9,44,20.37470152099219,Cerber,1,bitcoinheist_synthetic
Cerber_000495,2019,224,34,0.094173201617972,160,41,30,14.55653649775397,Cerber,1,bitcoinheist_synthetic
Cerber_000496,2016,291,29,2.823848377479385,170,40,26,12.845896258249898,Cerber,1,bitcoinheist_synthetic
Cerber_000497,2016,305,31,12.923061809728583,656,35,27,21.176604702938388,Cerber,1,bitcoinheist_synthetic
Cerber_000498,2016,160,27,11.01958390214113,734,22,92,22.796054330961116,Cerber,1,bitcoinheist_synthetic
Cerber_000499,2019,339,29,4.448211638579304,891,22,95,4.090165590247076,Cerber,1,bitcoinheist_synthetic
Cerber_000500,2018,5,29,6.908249792550506,530,6,82,9.142603296540301,Cerber,1,bitcoinheist_synthetic
Cerber_000501,2019,220,29,4.160852606830777,288,10,18,6.763856805984254,Cerber,1,bitcoinheist_synthetic
Cerber_000502,2019,273,33,2.918411843299201,856,2,29,66.0144617663882,Cerber,1,bitcoinheist_synthetic
Cerber_000503,2019,213,28,5.179367187648828,714,15,85,19.241099845408336,Cerber,1,bitcoinheist_synthetic
Cerber_000504,2017,141,31,0.7472399048787549,215,33,11,14.566637806195589,Cerber,1,bitcoinheist_synthetic
Cerber_000505,2018,32,33,1.299243127913161,550,40,29,13.255902975522178,Cerber,1,bitcoinheist_synthetic
Cerber_000506,2019,211,26,12.534571346599758,142,36,28,21.20352810944997,Cerber,1,bitcoinheist_synthetic
Cerber_000507,2016,289,30,7.875232005099027,756,46,48,17.647340158118297,Cerber,1,bitcoinheist_synthetic
Cerber_000508,2019,304,30,2.462509158350851,997,37,24,20.584704065921237,Cerber,1,bitcoinheist_synthetic
Cerber_000509,2019,251,34,3.2398756067694374,864,22,32,33.3812643148692,Cerber,1,bitcoinheist_synthetic
Cerber_000510,2016,352,29,6.200583436354895,74,26,45,6.638576980916753,Cerber,1,bitcoinheist_synthetic
Cerber_000511,2017,178,29,1.1898292306410803,647,16,40,0.7733351502738763,Cerber,1,bitcoinheist_synthetic
Cerber_000512,2019,163,33,2.4155233014113757,602,8,89,23.574212133612452,Cerber,1,bitcoinheist_synthetic
Cerber_000513,2017,141,30,21.513430841033806,881,34,61,26.08391070362817,Cerber,1,bitcoinheist_synthetic
Cerber_000514,2016,298,32,9.61091817437789,325,45,27,29.996708333389872,Cerber,1,bitcoinheist_synthetic
Cerber_000515,2016,198,31,3.5946426134949827,983,34,30,17.75570458594569,Cerber,1,bitcoinheist_synthetic
Cerber_000516,2016,250,32,3.864629250889599,316,34,91,22.20794486881886,Cerber,1,bitcoinheist_synthetic
Cerber_000517,2019,236,30,1.4455378295394705,76,3,43,23.519360245519977,Cerber,1,bitcoinheist_synthetic
Cerber_000518,2016,212,27,0.17131576790688677,235,39,75,36.482384871001216,Cerber,1,bitcoinheist_synthetic
Cerber_000519,2016,234,29,2.7291620692032543,152,0,51,31.05970209844827,Cerber,1,bitcoinheist_synthetic
Cerber_000520,2018,18,26,21.28715070176383,199,10,37,27.37310592215057,Cerber,1,bitcoinheist_synthetic
Cerber_000521,2016,64,27,8.920839503866826,883,17,32,4.415992808533843,Cerber,1,bitcoinheist_synthetic
Cerber_000522,2017,24,33,12.057404679236312,330,4,94,39.43981510781392,Cerber,1,bitcoinheist_synthetic
Cerber_000523,2018,331,27,3.6867162358833965,946,32,43,75.07220086863077,Cerber,1,bitcoinheist_synthetic
Cerber_000524,2019,18,34,8.001874153896525,805,12,30,7.957228708639682,Cerber,1,bitcoinheist_synthetic
Cerber_000525,2017,90,26,0.14042241603666716,540,7,44,36.19997207612225,Cerber,1,bitcoinheist_synthetic
Cerber_000526,2017,105,26,1.6710576707078681,908,27,79,6.74233387035564,Cerber,1,bitcoinheist_synthetic
Cerber_000527,2019,290,33,9.685897433134992,807,10,48,8.073964897109828,Cerber,1,bitcoinheist_synthetic
Cerber_000528,2019,25,33,1.1729018602286683,220,38,90,14.274673994437483,Cerber,1,bitcoinheist_synthetic
