address,category,total_received,total_sent,balance,n_tx,first_tx,last_tx,is_suspicious,dataset_source
scam_000636,Scam,86.54601141930094,3.6094472904096997,1.351419845078006,8826,2017-11-20,2020-12-20,1,suspicious_wallets_synthetic
scam_000637,Scam,31.799055816575777,14.69756373477496,1.6636570214127526,3124,2017-11-08,2020-03-01,1,suspicious_wallets_synthetic
scam_000638,Scam,8.729789606238016,27.559347808724397,0.10543760143660781,9965,2017-07-25,2020-11-18,1,suspicious_wallets_synthetic
scam_000639,Scam,5.119710848791927,4.124019216067425,2.9496562478063124,7614,2017-06-20,2020-05-22,1,suspicious_wallets_synthetic
scam_000640,Scam,0.054324337177953146,109.64018431042129,0.32604254257440013,8316,2017-09-24,2020-11-28,1,suspicious_wallets_synthetic
scam_000641,Scam,51.011859941075656,23.139196461916857,0.6422135566147733,6300,2017-09-26,2020-10-24,1,suspicious_wallets_synthetic
scam_000642,Scam,49.21081074313809,66.67899704316412,0.4404224805673403,2173,2017-10-01,2020-05-12,1,suspicious_wallets_synthetic
scam_000643,Scam,12.836489508685748,26.201233367058414,0.29818252317018545,5183,2017-02-13,2020-10-28,1,suspicious_wallets_synthetic
scam_000644,Scam,43.51008311162363,3.168596072924924,0.6145798025686271,9804,2017-01-16,2020-12-20,1,suspicious_wallets_synthetic
scam_000645,Scam,12.336726789249008,63.338985173916704,1.7824406321782387,8198,2017-02-22,2020-03-28,1,suspicious_wallets_synthetic
scam_000646,Scam,22.56663945823919,4.968174907239045,0.5566888542563082,7669,2017-09-14,2020-06-14,1,suspicious_wallets_synthetic
scam_000647,Scam,10.143564689600968,18.39947087196383,2.580459364559441,3100,2017-07-19,2020-12-24,1,suspicious_wallets_synthetic
scam_000648,Scam,10.728820042244953,0.43792306365142697,0.19715361589081498,4725,2017-01-27,2020-05-04,1,suspicious_wallets_synthetic
scam_000649,Scam,9.562966183150772,10.082133088637235,0.01432095050762198,1559,2017-07-01,2020-05-23,1,suspicious_wallets_synthetic
scam_000650,Scam,31.098745969346297,3.1165605550143107,1.9241948104303213,5527,2017-02-17,2020-02-25,1,suspicious_wallets_synthetic
scam_000651,Scam,1.167527255480839,29.268940709841623,0.14305903786509705,9213,2017-02-10,2020-11-03,1,suspicious_wallets_synthetic
scam_000652,Scam,5.908703814812047,29.592900427275737,0.7461787519159305,5420,2017-10-15,2020-11-22,1,suspicious_wallets_synthetic
scam_000653,Scam,10.876697057470864,22.56982203964659,2.0670745508008173,7859,2017-04-18,2020-10-26,1,suspicious_wallets_synthetic
scam_000654,Scam,59.03584974969347,33.65371921641527,0.8029617928828192,9229,2017-06-20,2020-09-15,1,suspicious_wallets_synthetic
scam_000655,Scam,18.76016162248414,13.784245820291602,0.11075194902024826,7776,2017-12-07,2020-07-22,1,suspicious_wallets_synthetic
scam_000656,Scam,13.349657289903607,1.8269643172296197,0.2561086282341004,3319,2017-05-18,2020-07-07,1,suspicious_wallets_synthetic
scam_000657,Scam,124.87962456771722,34.21007744664793,1.6039996669651455,3910,2017-01-03,2020-11-09,1,suspicious_wallets_synthetic
scam_000658,Scam,14.514700615673565,17.310942814412485,1.3081517239690734,7735,2017-10-01,2020-03-13,1,suspicious_wallets_synthetic
scam_000659,Scam,12.089285141177076,37.694144933285514,2.769692486271479,2962,2017-04-18,2020-09-01,1,suspicious_wallets_synthetic
scam_000660,Scam,72.47705574720624,28.945064481244174,2.589708147391002,1937,2017-08-10,2020-03-02,1,suspicious_wallets_synthetic
scam_000661,Scam,55.73746793007731,44.936747297330555,2.4611713279074303,9120,2017-11-15,2020-11-02,1,suspicious_wallets_synthetic
scam_000662,Scam,63.30287403368617,33.898023120437344,1.3821337172115749,4004,2017-09-04,2020-03-27,1,suspicious_wallets_synthetic
scam_000663,Scam,13.604710981657272,12.129800101237382,0.6636811485261879,9293,2017-11-22,2020-09-15,1,suspicious_wallets_synthetic
scam_000664,Scam,1.89265862269279,0.6523661105071266,1.3728462742977932,3060,2017-08-16,2020-08-11,1,suspicious_wallets_synthetic
scam_000665,Scam,14.606086447527819,74.10445522341956,1.8655921892143728,3911,2017-10-23,2020-12-06,1,suspicious_wallets_synthetic
scam_000666,Scam,8.563417513993139,1.202206598641062,1.8814431650841525,5951,2017-06-07,2020-10-09,1,suspicious_wallets_synthetic
scam_000667,Scam,86.99800585700086,6.874515939252696,0.31075717045622836,6459,2017-04-23,2020-07-15,1,suspicious_wallets_synthetic
scam_000668,Scam,25.093980854117753,1.1521331009412896,0.5216212369539173,9044,2017-11-05,2020-11-24,1,suspicious_wallets_synthetic
scam_000669,Scam,10.043457360265176,43.88893459278714,0.058346564288662375,6861,2017-07-20,2020-02-11,1,suspicious_wallets_synthetic
scam_000670,Scam,7.145962293355558,15.192939534617146,0.5720538478547269,7569,2017-09-02,2020-10-15,1,suspicious_wallets_synthetic
scam_000671,Scam,48.5472087738596,4.985034119424538,0.47644059086290813,5187,2017-06-13,2020-10-26,1,suspicious_wallets_synthetic
scam_000672,Scam,13.811014431938185,15.277263020916399,0.2133717404988218,3649,2017-05-22,2020-08-13,1,suspicious_wallets_synthetic
scam_000673,Scam,24.662716002013138,20.340839934748683,2.8361401403113193,9108,2017-12-07,2020-02-03,1,suspicious_wallets_synthetic
scam_000674,Scam,12.892110000080523,26.838220425364597,0.38443544540522157,6132,2017-12-21,2020-08-07,1,suspicious_wallets_synthetic
scam_000675,Scam,13.59507208558482,94.63074620331459,1.7408618342194724,5483,2017-03-23,2020-11-16,1,suspicious_wallets_synthetic
scam_000676,Scam,30.33666220751052,6.277195965796649,0.081614151114327,3160,2017-04-14,2020-02-02,1,suspicious_wallets_synthetic
scam_000677,Scam,19.63490343975632,11.39585908032367,1.7781139421142493,7609,2017-09-16,2020-11-09,1,suspicious_wallets_synthetic
scam_000678,Scam,19.322819520637694,3.3602665615489995,1.734521366856761,3061,2017-11-16,2020-01-02,1,suspicious_wallets_synthetic
scam_000679,Scam,13.764560036547724,16.20064393782078,0.3519805196010004,6734,2017-09-22,2020-06-02,1,suspicious_wallets_synthetic
scam_000680,Scam,16.37723148758565,42.94977530047742,0.5388200585602576,4961,2017-06-06,2020-02-16,1,suspicious_wallets_synthetic
scam_000681,Scam,0.2126723922296474,20.350233636866765,0.08858356247521487,5414,2017-01-25,2020-07-19,1,suspicious_wallets_synthetic
scam_000682,Scam,4.291831781006238,2.4524946596475745,0.7944743413590868,2665,2017-07-12,2020-04-04,1,suspicious_wallets_synthetic
scam_000683,Scam,20.43842108677682,12.200687101460563,0.839439852004363,7774,2017-09-12,2020-11-05,1,suspicious_wallets_synthetic
scam_000684,Scam,22.89614224973913,6.073637876499388,1.9275614092687918,7593,2017-08-20,2020-11-18,1,suspicious_wallets_synthetic
scam_000685,Scam,45.81054270680055,0.6108615652663737,1.372213896996377,8539,2017-09-14,2020-04-26,1,suspicious_wallets_synthetic
scam_000686,Scam,4.584645773433384,67.82615056001724,0.42603642889245424,5298,2017-09-11,2020-05-28,1,suspicious_wallets_synthetic
scam_000687,Scam,5.641702819864703,24.427608438075914,2.501363199968924,8477,2017-07-15,2020-05-12,1,suspicious_wallets_synthetic
scam_000688,Scam,30.057813570520832,27.100096853734478,0.9749591180520032,7214,2017-10-19,2020-05-23,1,suspicious_wallets_synthetic
scam_000689,Scam,30.34059571328327,9.39443460605492,3.387486030681414,8283,2017-03-09,2020-07-10,1,suspicious_wallets_synthetic
scam_000690,Scam,4.483075631525156,21.95092838890154,0.028936356451930153,7815,2017-02-11,2020-02-13,1,suspicious_wallets_synthetic
scam_000691,Scam,9.6571026171258,38.090736752947485,2.111630886072141,6735,2017-01-02,2020-08-14,1,suspicious_wallets_synthetic
scam_000692,Scam,33.771475359754916,18.738985133501465,0.7944986320533933,3731,2017-02-12,2020-05-01,1,suspicious_wallets_synthetic
scam_000693,Scam,14.820569396348567,11.545298456350785,0.5821826128065355,5467,2017-02-18,2020-09-22,1,suspicious_wallets_synthetic
scam_000694,Scam,1.0009641135214298,35.281354738083046,0.8140727258975295,7661,2017-11-14,2020-01-08,1,suspicious_wallets_synthetic
scam_000695,Scam,22.925611335150055,46.108771205647976,0.7593429198610968,6938,2017-05-09,2020-04-01,1,suspicious_wallets_synthetic
scam_000696,Scam,28.481128429727505,21.842618268772554,2.5697622042067585,4496,2017-08-13,2020-08-07,1,suspicious_wallets_synthetic
scam_000697,Scam,83.44107481985586,26.31952703947824,2.9983202125857003,7973,2017-08-09,2020-09-15,1,suspicious_wallets_synthetic
scam_000698,Scam,8.777758904438157,19.732660414160023,0.5712921109205454,1422,2017-03-26,2020-04-26,1,suspicious_wallets_synthetic
scam_000699,Scam,33.25459327402039,29.7484772964931,1.9809299533466749,5849,2017-12-08,2020-09-06,1,suspicious_wallets_synthetic
scam_000700,Scam,7.825761876067205,6.379141131834091,1.8336278934427528,1891,2017-02-17,2020-09-20,1,suspicious_wallets_synthetic
scam_000701,Scam,27.7356870604623,55.95340267250041,0.01295495614638887,5668,2017-05-04,2020-09-06,1,suspicious_wallets_synthetic
scam_000702,Scam,4.734403312830807,14.971912444280592,4.359570505833503,5431,2017-09-01,2020-12-03,1,suspicious_wallets_synthetic
scam_000703,Scam,7.9492107400408685,5.995719611553997,0.933457239196814,1008,2017-05-04,2020-10-03,1,suspicious_wallets_synthetic
scam_000704,Scam,0.018867458021224075,0.8422533980149146,0.8722657169313699,3272,2017-01-06,2020-07-20,1,suspicious_wallets_synthetic
scam_000705,Scam,51.661313279131505,39.76931036784036,0.6638515768154566,8878,2017-01-08,2020-02-02,1,suspicious_wallets_synthetic
scam_000706,Scam,13.456362634964169,7.08305457949001,0.15160370122269765,3307,2017-11-04,2020-02-02,1,suspicious_wallets_synthetic
scam_000707,Scam,41.84095920192716,31.787912911249347,11.514077914312006,6228,2017-05-06,2020-10-07,1,suspicious_wallets_synthetic
scam_000708,Scam,0.15837576766904382,16.68747993142138,0.7337066022849373,9346,2017-08-09,2020-02-03,1,suspicious_wallets_synthetic
scam_000709,Scam,38.01870267470747,22.351758028884518,1.0489541353951977,2418,2017-07-06,2020-03-03,1,suspicious_wallets_synthetic
scam_000710,Scam,34.34521287525753,12.423659496521106,0.016941684898708453,3026,2017-07-25,2020-12-05,1,suspicious_wallets_synthetic
scam_000711,Scam,6.550388731855389,8.214041316286082,1.8939288847526394,3766,2017-07-10,2020-04-16,1,suspicious_wallets_synthetic
scam_000712,Scam,48.55496590677673,4.368523340649587,0.49187646053771383,8756,2017-03-08,2020-01-08,1,suspicious_wallets_synthetic
scam_000713,Scam,4.081843989103796,8.931651953096129,0.027826286456842746,2527,2017-02-04,2020-07-27,1,suspicious_wallets_synthetic
scam_000714,Scam,26.022898902861513,16.47894746570018,1.3414921706991985,2569,2017-11-27,2020-10-11,1,suspicious_wallets_synthetic
scam_000715,Scam,33.392099376673315,62.33863336251554,0.12310117228189243,3439,2017-05-20,2020-11-11,1,suspicious_wallets_synthetic
scam_000716,Scam,45.3399403083603,19.54505100697563,0.07452817729852347,3466,2017-06-15,2020-04-23,1,suspicious_wallets_synthetic
scam_000717,Scam,7.580140870249341,39.504841335524944,2.223458998506514,2946,2017-01-18,2020-12-09,1,suspicious_wallets_synthetic
scam_000718,Scam,5.876124276509919,4.6480397446163515,0.09948397405166504,7129,2017-04-05,2020-10-03,1,suspicious_wallets_synthetic
scam_000719,Scam,35.30532717705542,1.927186605158816,0.009156454478842021,5176,2017-08-18,2020-04-26,1,suspicious_wallets_synthetic
scam_000720,Scam,50.34852318374483,18.200952020319498,0.04333822849310217,8981,2017-02-19,2020-06-02,1,suspicious_wallets_synthetic
scam_000721,Scam,2.9294986221198713,9.740766933214836,0.8584160346144584,3229,2017-03-14,2020-08-03,1,suspicious_wallets_synthetic
scam_000722,Scam,6.665453297750331,19.98769809184808,0.023620223604091814,7344,2017-05-04,2020-05-13,1,suspicious_wallets_synthetic
scam_000723,Scam,0.9988128024526999,0.023589121504405362,0.20699836714206543,1023,2017-04-11,2020-06-28,1,suspicious_wallets_synthetic
scam_000724,Scam,25.83192858197049,8.381713590487898,4.120245648022938,9589,2017-04-04,2020-06-27,1,suspicious_wallets_synthetic
scam_000725,Scam,0.4035341900290838,64.6539529389002,0.037605206447165425,8220,2017-02-05,2020-08-02,1,suspicious_wallets_synthetic
scam_000726,Scam,1.0702112795007954,39.48777124318754,0.06900383108575461,9509,2017-04-22,2020-07-26,1,suspicious_wallets_synthetic
scam_000727,Scam,11.531219036609668,16.817342863931042,0.7113341258573885,900,2017-11-06,2020-09-28,1,suspicious_wallets_synthetic
scam_000728,Scam,15.368887704704065,25.270312819137875,0.07224665530629087,5040,2017-03-21,2020-03-05,1,suspicious_wallets_synthetic
scam_000729,Scam,16.52509151110583,41.845904466317045,0.9468266960890633,3948,2017-06-19,2020-08-07,1,suspicious_wallets_synthetic
scam_000730,Scam,32.558936341970245,57.76521832630738,0.6858285618620859,2514,2017-12-27,2020-05-12,1,suspicious_wallets_synthetic
scam_000731,Scam,1.8504266488424272,11.917170640743695,1.25367135704578,7171,2017-05-07,2020-04-02,1,suspicious_wallets_synthetic
scam_000732,Scam,49.52329675269119,25.311791138568267,0.1179928582733497,6775,2017-01-12,2020-08-23,1,suspicious_wallets_synthetic
scam_000733,Scam,2.010902635293644,27.74701234324492,0.6350715952221104,718,2017-02-03,2020-07-06,1,suspicious_wallets_synthetic
scam_000734,Scam,15.124345831891157,1.885630057146526,1.015168142038027,4598,2017-08-12,2020-06-02,1,suspicious_wallets_synthetic
scam_000735,Scam,12.516644437962023,35.6301836565924,1.5653948834960647,8669,2017-08-15,2020-11-17,1,suspicious_wallets_synthetic
scam_000736,Scam,76.76132346172608,14.5328684160045,0.3693987724301264,4837,2017-12-18,2020-04-02,1,suspicious_wallets_synthetic
scam_000737,Scam,18.17478439820998,0.9578140436867969,0.5478332616893399,834,2017-08-09,2020-09-23,1,suspicious_wallets_synthetic
scam_000738,Scam,55.348181706089825,3.734115536325551,2.154000297678628,9256,2017-07-05,2020-09-14,1,suspicious_wallets_synthetic
scam_000739,Scam,12.779415283256649,18.60222948883167,0.41737744493226847,6375,2017-09-28,2020-02-02,1,suspicious_wallets_synthetic
scam_000740,Scam,0.37594017045531386,6.1270914172930295,0.14781171850557576,5665,2017-03-01,2020-10-14,1,suspicious_wallets_synthetic
scam_000741,Scam,14.133211511989249,21.417443180451848,1.568552836420575,5219,2017-09-27,2020-06-04,1,suspicious_wallets_synthetic
scam_000742,Scam,68.18564339036568,3.255122181155742,0.017797769748481063,2078,2017-03-15,2020-04-16,1,suspicious_wallets_synthetic
scam_000743,Scam,44.400428254370695,14.92832160857233,0.2576222197497753,6099,2017-07-22,2020-09-06,1,suspicious_wallets_synthetic
scam_000744,Scam,28.511108026657144,19.745310531790896,0.4142675520176331,5101,2017-06-04,2020-09-13,1,suspicious_wallets_synthetic
scam_000745,Scam,94.16070612238778,25.112637800716264,0.022362690896498612,783,2017-03-07,2020-07-07,1,suspicious_wallets_synthetic
scam_000746,Scam,1.1419538338147688,3.1631839195129103,0.5730241805464193,1358,2017-06-14,2020-06-13,1,suspicious_wallets_synthetic
scam_000747,Scam,11.535391533871765,5.780564706110565,0.4742159557801563,5908,2017-12-03,2020-11-18,1,suspicious_wallets_synthetic
scam_000748,Scam,34.38730417577026,2.099009559067052,1.4152222864468627,6312,2017-11-11,2020-04-18,1,suspicious_wallets_synthetic
scam_000749,Scam,0.5206126461571919,29.820212584543434,0.24812184587230035,3903,2017-10-27,2020-03-09,1,suspicious_wallets_synthetic
scam_000750,Scam,14.606062808278486,19.774973613704887,0.6030590447094136,8394,2017-07-28,2020-07-16,1,suspicious_wallets_synthetic
scam_000751,Scam,33.83064802519398,3.5498622887506954,2.375577635370717,3464,2017-01-10,2020-06-06,1,suspicious_wallets_synthetic
scam_000752,Scam,42.80341747467437,37.35027315911875,0.07756383577426583,3463,2017-07-06,2020-05-12,1,suspicious_wallets_synthetic
scam_000753,Scam,1.5812741534364512,10.453427647380595,1.438663765572163,3453,2017-10-02,2020-11-15,1,suspicious_wallets_synthetic
scam_000754,Scam,1.7428447482362466,1.7636934044350716,0.05027650319483443,4579,2017-07-26,2020-10-08,1,suspicious_wallets_synthetic
scam_000755,Scam,17.292494743366067,32.26836863068317,0.6516041509577961,1837,2017-02-09,2020-04-27,1,suspicious_wallets_synthetic
scam_000756,Scam,16.71659440325535,2.1721781752357705,0.05825058354946526,7944,2017-05-02,2020-06-05,1,suspicious_wallets_synthetic
scam_000757,Scam,7.62047678521091,28.196911309129177,0.05988460602160071,4722,2017-02-22,2020-10-26,1,suspicious_wallets_synthetic
scam_000758,Scam,23.51473677320329,15.034818447787552,1.1883037350315424,4576,2017-06-14,2020-01-13,1,suspicious_wallets_synthetic
scam_000759,Scam,25.884237019429456,139.63881880342885,0.7343042305981646,211,2017-05-13,2020-11-19,1,suspicious_wallets_synthetic
scam_000760,Scam,19.18152797345988,24.822535117587677,0.2860907498947632,9848,2017-09-22,2020-10-28,1,suspicious_wallets_synthetic
scam_000761,Scam,22.307433532143065,62.63592084504543,0.9632647324716267,4868,2017-03-18,2020-03-26,1,suspicious_wallets_synthetic
scam_000762,Scam,30.107605746844175,9.50501382552784,1.1508189621909066,7582,2017-12-02,2020-04-28,1,suspicious_wallets_synthetic
scam_000763,Scam,84.29239220994572,8.838020319053033,2.2504240409031593,8600,2017-11-05,2020-10-07,1,suspicious_wallets_synthetic
scam_000764,Scam,11.325004972289708,8.948893167036,0.7681253657855275,2998,2017-05-19,2020-11-15,1,suspicious_wallets_synthetic
scam_000765,Scam,14.804310553436578,80.78018024359099,0.920565602876564,4209,2017-05-08,2020-08-25,1,suspicious_wallets_synthetic
scam_000766,Scam,25.406085864179754,46.18217564575944,0.25486580900447736,567,2017-01-24,2020-04-05,1,suspicious_wallets_synthetic
scam_000767,Scam,5.0220236267497915,18.248656860276874,0.26739214934664696,6817,2017-08-18,2020-03-08,1,suspicious_wallets_synthetic
scam_000768,Scam,24.777779486393293,6.319071553108364,1.4322659623740603,8188,2017-08-26,2020-09-28,1,suspicious_wallets_synthetic
scam_000769,Scam,18.316387101052563,6.025289535445101,0.3800994118750322,3542,2017-07-22,2020-06-20,1,suspicious_wallets_synthetic
scam_000770,Scam,20.961295118238112,6.990670911559505,0.398900656876453,7565,2017-11-06,2020-10-11,1,suspicious_wallets_synthetic
scam_000771,Scam,3.0851966986986397,24.828170016997205,0.1730186614740215,3016,2017-10-28,2020-01-24,1,suspicious_wallets_synthetic
scam_000772,Scam,42.28055059209894,5.911581370521899,0.590949396647938,7220,2017-01-13,2020-01-12,1,suspicious_wallets_synthetic
scam_000773,Scam,20.27951885059654,24.49421536182028,1.510567587415446,5988,2017-03-14,2020-07-02,1,suspicious_wallets_synthetic
scam_000774,Scam,25.047405956974384,26.223355486156976,0.2371019031334055,5240,2017-05-06,2020-02-21,1,suspicious_wallets_synthetic
scam_000775,Scam,42.247903771773885,25.042747157060866,0.03178569148523167,5392,2017-05-23,2020-01-18,1,suspicious_wallets_synthetic
scam_000776,Scam,0.7666073704910726,19.79651504378088,1.456610922154616,7197,2017-08-11,2020-01-15,1,suspicious_wallets_synthetic
scam_000777,Scam,22.191923914105857,27.595154623160443,1.892872102703541,4713,2017-04-25,2020-11-06,1,suspicious_wallets_synthetic
scam_000778,Scam,5.152588283931045,12.19668593659953,3.935176621458225,8684,2017-12-11,2020-06-13,1,suspicious_wallets_synthetic
scam_000779,Scam,63.717172351027095,13.018544060831303,0.12232983607653428,439,2017-01-24,2020-05-10,1,suspicious_wallets_synthetic
scam_000780,Scam,13.823835940912241,15.56812306621183,0.6748632680024681,2696,2017-02-14,2020-08-19,1,suspicious_wallets_synthetic
scam_000781,Scam,41.29347992957386,24.79574802578989,0.8556381388078946,2135,2017-01-10,2020-09-20,1,suspicious_wallets_synthetic
scam_000782,Scam,21.13310574333617,33.75186730833221,0.3303555818089842,3057,2017-04-09,2020-10-20,1,suspicious_wallets_synthetic
scam_000783,Scam,2.9347028683322427,20.57578837688089,1.8957253825225295,6430,2017-08-23,2020-09-24,1,suspicious_wallets_synthetic
scam_000784,Scam,0.07179742504356534,5.805933978621524,0.7668139598936972,452,2017-05-09,2020-02-10,1,suspicious_wallets_synthetic
scam_000785,Scam,22.006664277102576,28.514186670959532,2.135956166290904,5876,2017-05-12,2020-01-18,1,suspicious_wallets_synthetic
scam_000786,Scam,72.70259777176803,2.291521659072438,2.641865339586276,8919,2017-06-06,2020-10-28,1,suspicious_wallets_synthetic
scam_000787,Scam,9.13043747891749,2.3668401191988733,2.095736218593413,3145,2017-12-03,2020-02-25,1,suspicious_wallets_synthetic
scam_000788,Scam,48.87000792223237,11.500214020526307,0.5244632829184724,9939,2017-11-15,2020-06-26,1,suspicious_wallets_synthetic
scam_000789,Scam,14.049417664572125,40.08433476411511,1.775938132313848,6308,2017-03-04,2020-09-16,1,suspicious_wallets_synthetic
scam_000790,Scam,45.83653775649504,28.997602008014056,0.4192600009626231,9239,2017-11-13,2020-01-18,1,suspicious_wallets_synthetic
scam_000791,Scam,2.6177019029976347,89.69091377186983,0.7226978395613339,5447,2017-08-25,2020-11-02,1,suspicious_wallets_synthetic
scam_000792,Scam,20.64662871519841,10.855121247697241,0.9108828383080974,6056,2017-01-19,2020-05-13,1,suspicious_wallets_synthetic
scam_000793,Scam,20.10809084578573,3.363936597740217,1.3214830776640583,8519,2017-03-28,2020-06-11,1,suspicious_wallets_synthetic
scam_000794,Scam,33.385137831778344,7.9623462901485045,0.6771005717858746,5045,2017-04-03,2020-11-06,1,suspicious_wallets_synthetic
scam_000795,Scam,22.91038941965839,15.817084284709228,0.39967329878246244,6339,2017-07-05,2020-10-18,1,suspicious_wallets_synthetic
scam_000796,Scam,81.62436553648608,27.83881738100564,0.6113075737689915,6381,2017-12-15,2020-09-02,1,suspicious_wallets_synthetic
scam_000797,Scam,1.7391123203767116,22.652611976302083,0.4978942835156427,8887,2017-07-18,2020-02-28,1,suspicious_wallets_synthetic
scam_000798,Scam,17.663946612715073,54.28121175619712,1.880109791334325,3147,2017-05-10,2020-02-28,1,suspicious_wallets_synthetic
scam_000799,Scam,13.547385643360348,41.804958783477204,0.6936168544297524,9328,2017-02-14,2020-04-25,1,suspicious_wallets_synthetic
scam_000800,Scam,2.6977442380334815,22.83933647005366,0.075264234419674,5921,2017-12-11,2020-12-15,1,suspicious_wallets_synthetic
scam_000801,Scam,34.7330393461556,5.815742214299726,3.2676418912564187,9334,2017-08-12,2020-12-01,1,suspicious_wallets_synthetic
scam_000802,Scam,21.93568511164664,36.62560674804914,0.1531241633362421,6934,2017-02-03,2020-01-17,1,suspicious_wallets_synthetic
scam_000803,Scam,28.570123344457553,7.189409305299767,0.16308707178415635,4637,2017-10-19,2020-11-20,1,suspicious_wallets_synthetic
scam_000804,Scam,8.086948410306464,14.305933250925369,1.766817467259388,8073,2017-08-06,2020-01-03,1,suspicious_wallets_synthetic
scam_000805,Scam,35.82182518813436,59.91541910793157,0.7562067761897486,3352,2017-01-25,2020-09-08,1,suspicious_wallets_synthetic
scam_000806,Scam,5.6795005525617865,52.14190327783642,0.04891620270949359,3656,2017-11-27,2020-04-24,1,suspicious_wallets_synthetic
scam_000807,Scam,36.11207990080541,6.8500799614593735,0.5387431169031212,9709,2017-04-26,2020-02-11,1,suspicious_wallets_synthetic
scam_000808,Scam,15.476186361220826,18.64531208523225,4.340653557247789,3957,2017-12-26,2020-01-19,1,suspicious_wallets_synthetic
scam_000809,Scam,0.08493916888037714,26.1649412082564,0.9317876013956201,8766,2017-05-27,2020-11-18,1,suspicious_wallets_synthetic
scam_000810,Scam,39.63422557609354,8.467004259679193,0.2715574761557051,9653,2017-07-24,2020-12-06,1,suspicious_wallets_synthetic
scam_000811,Scam,35.67844368748841,11.953042740010979,1.1544392334738105,5894,2017-01-17,2020-06-13,1,suspicious_wallets_synthetic
scam_000812,Scam,7.661236621982128,29.23255558860587,0.6187906696387422,1102,2017-04-16,2020-12-01,1,suspicious_wallets_synthetic
scam_000813,Scam,54.70547590111982,9.1601564207919,0.9718205101807503,2242,2017-08-15,2020-12-25,1,suspicious_wallets_synthetic
scam_000814,Scam,38.66242305252678,26.163655153393485,0.21697458538005923,6206,2017-11-08,2020-05-07,1,suspicious_wallets_synthetic
scam_000815,Scam,7.325706137775072,38.735904141794144,0.30443458257140504,1955,2017-04-22,2020-01-07,1,suspicious_wallets_synthetic
scam_000816,Scam,34.50385577496281,3.121249116074881,2.6889363496656706,5374,2017-06-10,2020-06-27,1,suspicious_wallets_synthetic
scam_000817,Scam,2.3414279867692294,32.17039862831274,0.04114954875433621,1348,2017-12-12,2020-07-03,1,suspicious_wallets_synthetic
scam_000818,Scam,62.996630590453364,65.00954140358645,0.618537467979447,4904,2017-05-20,2020-11-06,1,suspicious_wallets_synthetic
scam_000819,Scam,37.72297381176983,3.320628436289435,0.7485377984492395,4349,2017-08-09,2020-12-20,1,suspicious_wallets_synthetic
scam_000820,Scam,32.36987356448407,3.7383101303937236,0.7141392708314099,1073,2017-11-10,2020-08-02,1,suspicious_wallets_synthetic
scam_000821,Scam,12.125952790822572,15.630603145372145,0.5011120863563933,1351,2017-06-22,2020-12-07,1,suspicious_wallets_synthetic
scam_000822,Scam,0.6344186523467393,13.424943512506225,2.2222241353135868,6111,2017-02-26,2020-09-28,1,suspicious_wallets_synthetic
scam_000823,Scam,3.728065063127052,59.21544367206252,1.2287524147639712,2347,2017-11-16,2020-12-03,1,suspicious_wallets_synthetic
scam_000824,Scam,23.216897231775846,5.82102496119003,0.24363829561226602,9143,2017-11-02,2020-04-07,1,suspicious_wallets_synthetic
scam_000825,Scam,6.942194122299703,84.7084846733039,1.1913402044200248,6106,2017-12-11,2020-09-11,1,suspicious_wallets_synthetic
scam_000826,Scam,6.76668455242578,35.148179000131286,0.2833981270639734,6715,2017-11-08,2020-04-12,1,suspicious_wallets_synthetic
scam_000827,Scam,3.954944605925484,6.530187286955506,1.1041284334127037,634,2017-07-05,2020-03-24,1,suspicious_wallets_synthetic
scam_000828,Scam,27.847401133679156,27.00019751907036,0.7454150772502454,2935,2017-01-03,2020-05-01,1,suspicious_wallets_synthetic
scam_000829,Scam,47.57887090276042,5.659638095723503,0.36907350390090854,3899,2017-07-17,2020-09-26,1,suspicious_wallets_synthetic
scam_000830,Scam,2.408075319262992,43.51971151892495,0.4704225139942713,638,2017-08-06,2020-10-16,1,suspicious_wallets_synthetic
scam_000831,Scam,30.775845450827312,5.290642230796737,0.6110027312451386,6341,2017-11-23,2020-11-06,1,suspicious_wallets_synthetic
scam_000832,Scam,11.003425422874937,15.77894453225714,0.11410621406189442,2541,2017-09-26,2020-08-27,1,suspicious_wallets_synthetic
scam_000833,Scam,9.860595245508714,4.056113362006273,0.9645227041003333,3637,2017-04-22,2020-12-26,1,suspicious_wallets_synthetic
scam_000834,Scam,42.20928105043346,7.88591054643813,0.8292144203435889,2419,2017-01-11,2020-10-05,1,suspicious_wallets_synthetic
scam_000835,Scam,20.333315857527147,11.017279911812706,1.3240963833032817,267,2017-12-05,2020-06-28,1,suspicious_wallets_synthetic
scam_000836,Scam,52.88488933422462,35.86418308094775,1.2247866468840487,5760,2017-09-10,2020-06-04,1,suspicious_wallets_synthetic
scam_000837,Scam,2.0321978194158516,13.326283215652687,0.5279009854476798,9800,2017-08-01,2020-09-05,1,suspicious_wallets_synthetic
scam_000838,Scam,22.742525168523596,12.841142791422794,1.1715645303356763,7399,2017-09-06,2020-01-23,1,suspicious_wallets_synthetic
scam_000839,Scam,50.09554173524854,5.798626866203785,1.8332538441204997,1857,2017-09-20,2020-10-04,1,suspicious_wallets_synthetic
scam_000840,Scam,14.469579697784308,77.7648911081303,0.6124692563063895,1318,2017-04-07,2020-07-17,1,suspicious_wallets_synthetic
