txId,time_step,amount,fee,input_count,output_count,total_received,total_sent,balance,transaction_count,class,dataset_source
tx_004721,2,0.9263304077283948,0.001385378165030861,2,7,4.141643033867336,1.2284585772027317,0.1600479743795225,54,0,elliptic_synthetic
tx_004722,7,0.1593102913580533,0.0012175387528416586,4,5,0.08592164578434383,0.35219396285710325,0.44770138410063914,79,0,elliptic_synthetic
tx_004723,46,0.6751327320435083,0.0021194229931718513,1,6,1.0996526852390471,3.7821891813304815,0.00689158362348794,70,0,elliptic_synthetic
tx_004724,21,0.7545156659288583,0.0011500450558740343,1,4,1.1988386060352858,0.17512226399180886,0.33433658674590133,73,0,elliptic_synthetic
tx_004725,40,0.6483318365126476,0.0007364703687889481,4,6,2.293265828173535,0.13650812157661063,0.34438733358477697,60,0,elliptic_synthetic
tx_004726,17,1.347407273635676,0.001137570197439294,1,6,5.046243246655237,4.827983036426109,0.18916088438809478,68,0,elliptic_synthetic
tx_004727,39,0.3247314225836792,0.00026003442722530984,3,2,1.0171354268581188,2.7947584465650492,0.6431175794122019,75,0,elliptic_synthetic
tx_004728,20,0.17063296791311097,0.0011301186068345432,2,5,0.11222029160602025,1.1432110710074095,0.7085511595871405,20,0,elliptic_synthetic
tx_004729,16,0.47528870712370286,0.002925194991628105,3,1,2.556112208154822,1.2785914428454328,0.130560556696673,8,0,elliptic_synthetic
tx_004730,5,0.1596625162441408,0.0006250015744251188,1,4,4.0779915658319155,2.3820896653366024,0.37695778514982603,79,0,elliptic_synthetic
tx_004731,5,1.0229997745309007,2.683451748569232e-05,3,7,1.3237511259423145,3.697756973539545,0.002984855174744953,91,0,elliptic_synthetic
tx_004732,16,0.7040454773419728,0.0010643663434677137,4,2,0.7216425022025288,0.49041010658816286,0.23009817301698682,64,0,elliptic_synthetic
tx_004733,27,0.46223273612001886,0.0006696038163581259,1,2,0.2800041001958371,2.562234058883112,0.9062603125402893,95,0,elliptic_synthetic
tx_004734,48,0.3244492432034456,0.00023041641789363105,3,4,1.167104861101639,1.136245297291685,1.2941677907708093,7,0,elliptic_synthetic
tx_004735,11,0.025915211725573612,0.00019478211474570792,2,5,5.013734774590719,5.184201600813877,0.14993866650394272,6,0,elliptic_synthetic
tx_004736,33,0.18007830391717983,0.0007737028574783026,3,1,0.03517874830728156,1.4892666235994665,1.0426552566135672,27,0,elliptic_synthetic
tx_004737,43,1.3233907954237374,0.0024793120825942535,2,5,0.47728822145844313,3.7988827528770663,0.014342503625851218,41,0,elliptic_synthetic
tx_004738,12,0.08932642720645567,0.0001690863090583153,2,5,0.23858723263683693,1.0827729663521743,0.0764788871093265,68,0,elliptic_synthetic
tx_004739,5,0.30497489235674435,0.0012865557473802304,3,4,0.12302759694581655,2.784363041687209,0.029924003709796306,50,0,elliptic_synthetic
tx_004740,15,1.1244084808048362,0.0066496795212258545,1,2,1.201113108932761,1.7546497002437518,0.13409255520463975,67,0,elliptic_synthetic
tx_004741,36,0.007340751538496759,0.001074733554024359,2,6,2.9863733241520207,0.3279574466497234,0.2437956072130713,86,0,elliptic_synthetic
tx_004742,16,0.23346484563601824,0.00013185817319561846,1,6,2.41875143259709,1.6343102704735273,0.3305203690215385,63,0,elliptic_synthetic
tx_004743,47,0.03919342172462877,0.003419797221205872,1,4,3.8849599477320975,0.007810746587261959,0.12659303398379923,68,0,elliptic_synthetic
tx_004744,42,0.6072465143464154,0.0008669518206350799,2,5,8.678054198722892,3.8228687782125164,0.2341491703318124,62,0,elliptic_synthetic
tx_004745,2,0.264579276126806,0.0008633276652203101,2,3,6.625120757527752,3.2249344757270357,0.01989998337195598,52,0,elliptic_synthetic
tx_004746,44,0.6810489859936036,0.0007037761739363359,1,4,0.46356381875944097,0.02044916889527651,0.19017504312652075,79,0,elliptic_synthetic
tx_004747,18,1.0729926082564605,0.00037922144494459447,1,3,0.5927191718891325,2.5244835784964184,0.4213269472149348,17,0,elliptic_synthetic
tx_004748,5,0.940352393907335,0.0002269731486116358,4,7,3.3515285020986387,2.895179423844128,0.6464132053272297,33,0,elliptic_synthetic
tx_004749,31,0.6848783739219919,2.1045507826963162e-05,1,2,0.9538567637141927,1.2347528132996808,0.15399955082709882,96,0,elliptic_synthetic
tx_004750,31,0.016059646009095905,0.0017242997301649948,2,5,1.1762238518141772,0.9613771023744144,0.05799259252586134,11,0,elliptic_synthetic
tx_004751,26,1.4263794762464483,0.0011466195940950839,4,3,0.6690652485488208,0.43545749744795426,0.25469262329805514,66,0,elliptic_synthetic
tx_004752,11,0.06380826068489259,0.0006048766791682959,3,7,6.0402456348839895,0.05776886709097295,0.5498001470090366,4,0,elliptic_synthetic
tx_004753,6,0.08848776086505956,0.0018691913106857626,4,2,2.52325711156411,1.870511431589758,0.2889901121360901,37,0,elliptic_synthetic
tx_004754,10,2.5498658277847435,0.002163326515061842,4,2,0.44036470187357757,1.9160578229847218,0.30435053355073965,31,0,elliptic_synthetic
tx_004755,2,0.005339601252182556,0.0003506237046793788,4,7,4.382993467282209,0.1360074614934489,0.06072789669980985,93,0,elliptic_synthetic
tx_004756,11,0.7352008850515583,0.001137037457176086,2,4,0.5456280780693433,1.8247238886065553,0.16470628309349708,61,0,elliptic_synthetic
tx_004757,42,1.9647640175005199,0.001015367557318781,2,6,0.3396961238553369,0.07686324180678804,0.08151836283998444,82,0,elliptic_synthetic
tx_004758,12,0.1313426734237186,5.306473363740725e-05,3,3,3.46888417731527,2.991024583547963,0.0174696179713204,1,0,elliptic_synthetic
tx_004759,44,0.8317010194603227,0.00040474020264318826,4,6,3.3038007822310225,0.6005259586424724,0.4475176267015578,36,0,elliptic_synthetic
tx_004760,23,0.3051861499778892,0.00344486453400129,3,1,1.8765275693369452,0.923391878085573,0.1135461845618139,48,0,elliptic_synthetic
tx_004761,1,0.5542474441788389,0.0071197791771441905,2,3,0.643131243067265,0.7886191021953856,0.12096956452021326,15,0,elliptic_synthetic
tx_004762,7,0.010288136246054364,0.003863934842297054,3,3,0.7877311985056763,0.7686184221073658,0.553536052288291,13,0,elliptic_synthetic
tx_004763,1,0.10032948982956662,2.4234864103638678e-05,2,7,1.0724380899451678,2.358939341084079,0.08046816321469076,90,0,elliptic_synthetic
tx_004764,45,1.0893526361970591,4.847250644725632e-05,1,2,1.6039374719759603,0.19873341542985096,0.3207050338874853,9,0,elliptic_synthetic
tx_004765,17,0.021616105178986923,0.0005314391255490057,3,5,0.2404938248082605,0.12867851262534216,0.16644635800893692,28,0,elliptic_synthetic
tx_004766,4,0.05456943178113331,3.3850306776000066e-05,1,1,0.4546786826822674,1.71333287389156,1.3904215799784607,57,0,elliptic_synthetic
tx_004767,9,0.003021992277074132,0.0001633564195928822,1,3,0.8693151883808744,1.0283871984793849,0.28992905475550684,56,0,elliptic_synthetic
tx_004768,34,0.7905429394638309,0.0002842217898711603,4,1,2.194546874880582,7.630695109426569,0.09136743392712574,24,0,elliptic_synthetic
tx_004769,30,0.25893116020486995,0.0005613532273285508,3,1,2.570739673913886,0.8983248095093482,0.2833049645799133,59,0,elliptic_synthetic
tx_004770,48,0.0016867592744493013,5.4434253624031994e-05,2,4,10.880795837971544,0.1599880374434079,0.11132413407181807,14,0,elliptic_synthetic
tx_004771,42,0.1442559638531454,0.0006959126973523706,2,1,1.2274658031755536,0.8054481515800536,0.11378236753388524,25,0,elliptic_synthetic
tx_004772,47,0.20317168771748073,0.0002410597741148358,4,5,3.2316928936680736,0.8642767867802288,0.01279117132773652,13,0,elliptic_synthetic
tx_004773,26,0.5681070986613371,0.003621272669248764,3,1,0.9395065805072998,0.9488093616146449,0.0078834440827252,79,0,elliptic_synthetic
tx_004774,28,0.7510025491694345,0.00023063290081776463,2,7,1.0313643946058872,0.7395500865954943,0.1674531671765543,79,0,elliptic_synthetic
tx_004775,44,1.585489262792084,0.0006385019581515095,3,6,0.6027778167014962,1.5110673119940343,0.7922729233664795,67,0,elliptic_synthetic
tx_004776,47,1.4624786486216002,0.001155190819320483,4,2,3.1258931515873143,0.7787423008703958,0.2556439043839694,42,0,elliptic_synthetic
tx_004777,27,0.5079506742982504,6.177674505227918e-05,4,4,3.3555244251688086,0.4698191735114942,0.32455546524681583,17,0,elliptic_synthetic
tx_004778,25,0.791303810410019,0.001313845052721449,4,3,6.0635470712320405,5.158846000860569,0.9886900140382037,55,0,elliptic_synthetic
tx_004779,22,0.3910084143875313,0.0019928990864806284,3,2,0.3284480138866486,1.9301229986501258,0.06030136963948862,51,0,elliptic_synthetic
tx_004780,45,0.02903709680775034,0.000603544019671095,3,6,0.6567546193854068,0.3607716896400978,0.5169379410793987,56,0,elliptic_synthetic
tx_004781,15,0.3456388675118438,0.0018064055330433077,1,6,2.2161149730849568,2.180543299758082,0.10412200621067783,2,0,elliptic_synthetic
tx_004782,2,0.15230010057643678,0.0013030641783828068,1,5,6.974936151476892,0.8841281014837412,0.04472417775794617,61,0,elliptic_synthetic
tx_004783,20,0.4713658484352825,0.00010308132576127704,1,6,2.414756141450725,1.0253833581725962,0.11023046932723411,47,0,elliptic_synthetic
tx_004784,35,0.2791427547068468,4.200930352276196e-05,2,6,1.4049248348273036,4.398983004958623,0.19964673229605642,66,0,elliptic_synthetic
tx_004785,41,0.05922028816987509,0.002758862896136502,3,6,1.236915144902601,4.724493552578848,0.24083044313956736,19,0,elliptic_synthetic
tx_004786,2,0.9564584497417988,0.00014075113769410194,2,6,0.06811531299612493,2.765633029830649,0.05257188449259081,86,0,elliptic_synthetic
tx_004787,44,0.7242466977067636,0.000354741109556717,3,6,1.9972824374215312,0.46440645784140233,0.12523819079121792,14,0,elliptic_synthetic
tx_004788,14,0.9870511861733768,0.004528171450898104,2,4,2.136103487575209,0.05388559865581404,0.1373127377210738,54,0,elliptic_synthetic
tx_004789,30,0.9118356696804275,0.001000669080788329,3,7,6.040237871708593,0.5786726242549035,0.1243805003343813,20,0,elliptic_synthetic
tx_004790,13,0.07138654871230364,0.0007920773239194184,2,3,0.0734456404025416,2.7336346060223224,0.07797651084895439,60,0,elliptic_synthetic
tx_004791,20,0.12465396669789308,0.0003133777704127357,3,6,6.646657484857207,7.545664331634,0.1673060589726417,39,0,elliptic_synthetic
tx_004792,20,1.4732964656724639,0.0003033512680332294,1,6,0.29307560823062995,1.910058569031493,0.2368616456817019,30,0,elliptic_synthetic
tx_004793,37,1.0380166764708958,0.00023781018021778227,3,2,5.1642588479173765,0.30050333486658776,0.022176596141040544,29,0,elliptic_synthetic
tx_004794,29,0.9951657296287009,0.00068033460741324,1,1,1.964674583180514,0.5586676460837745,0.050676036490362154,63,0,elliptic_synthetic
tx_004795,39,0.6191264607625723,0.0002944274401372098,1,2,0.18480652486446342,0.5284756995124048,0.07739756636020918,28,0,elliptic_synthetic
tx_004796,45,0.4507642547570313,0.0021313416742086803,2,2,0.22822192104580633,2.539475750805669,0.14162299729433073,41,0,elliptic_synthetic
tx_004797,6,0.4733279337679503,0.004111785552104511,3,3,0.16702427097562184,0.4660545823598494,0.7699684004696683,22,0,elliptic_synthetic
tx_004798,41,0.609002155210347,0.0003011061296210967,1,1,0.46679831358777374,3.189211757675006,0.7367730206941524,89,0,elliptic_synthetic
tx_004799,35,0.11969471351233692,0.00013942498096212338,4,7,0.31099509317784646,0.061823064408504505,0.3493981092039778,12,0,elliptic_synthetic
tx_004800,33,0.16841501349286303,0.00043339961660813895,2,3,0.5770852626901428,11.335253011361827,0.017385583909379013,77,0,elliptic_synthetic
tx_004801,4,0.9610926538654221,0.0011101992835687005,2,6,0.23990588716983444,1.226639516440778,0.5220181448162091,98,0,elliptic_synthetic
tx_004802,15,0.13864992082090838,0.00039482099707115697,3,3,2.7183041285210083,3.624012637912609,0.019999990937933528,96,0,elliptic_synthetic
tx_004803,45,0.29845019323481903,0.00018257900549424887,1,7,4.954094717169615,0.7872073302760434,0.02399587072306302,97,0,elliptic_synthetic
tx_004804,12,0.26702567921802195,0.0010891638759993104,4,5,2.4321377046564883,3.0643294273114474,0.044731743841174086,76,0,elliptic_synthetic
tx_004805,44,1.3160019213932843,0.00011301025016551854,3,3,4.513306712870585,0.9482874124327497,0.3767599123673221,79,0,elliptic_synthetic
tx_004806,24,0.10200680597964489,0.00066002870022719,3,4,0.3624173673007306,0.6231202285099028,0.025710107834540703,89,0,elliptic_synthetic
tx_004807,12,0.39299608425768207,0.0038410840883450715,1,1,0.10038011547818129,0.8727979029966525,0.2685878173617594,70,0,elliptic_synthetic
tx_004808,34,0.04023161289502629,0.0009949742499776389,1,6,0.020692067919532858,0.30877068123539725,0.39282824145767187,30,0,elliptic_synthetic
tx_004809,4,0.002198363199934144,0.0002549043656461098,4,1,2.265459088858389,1.409982812929053,0.27091362596036256,84,0,elliptic_synthetic
tx_004810,16,1.524154657914269,0.0018395499230687154,4,1,1.8254919692681217,0.9033290989641813,0.17037946265915113,12,0,elliptic_synthetic
tx_004811,38,0.00900627387778424,0.0008122192053174997,3,1,0.9829945202886523,0.12544802508986924,0.19544056716951214,70,0,elliptic_synthetic
tx_004812,2,0.339964852020172,0.00021110442628363178,1,4,4.7369631114839725,0.20407722481055687,0.852911769835479,87,0,elliptic_synthetic
tx_004813,14,0.34999623991303996,0.003254204302280548,3,6,0.9890487074352734,1.5219783883963272,0.03125475166860553,18,0,elliptic_synthetic
tx_004814,13,0.44469706354815197,0.0004235574866642939,1,7,0.9803169246612329,3.269515989268628,0.26275903306296516,23,0,elliptic_synthetic
tx_004815,36,1.0187454623782548,0.0007628930375686478,4,1,1.2006394737885784,3.98064164075862,0.00012113467227938662,5,0,elliptic_synthetic
tx_004816,26,0.20248016397356078,0.0008761691174109801,1,2,1.4678765401961704,0.8364544524166615,0.3015053163710904,86,0,elliptic_synthetic
tx_004817,31,1.3255039339247843,0.0006260882705280763,2,2,8.903725118136107,1.4189525320981764,0.13082885711334058,22,0,elliptic_synthetic
tx_004818,20,0.5760611683829221,0.004384729719356336,4,7,1.7675930522684673,2.498657385533821,0.14017282320540242,4,0,elliptic_synthetic
tx_004819,28,0.16379268542480635,0.001741322531499413,4,4,2.04782614623099,0.11099372216593388,0.1287962161927326,3,0,elliptic_synthetic
tx_004820,8,0.8564053407603708,0.0007670936801901162,4,6,3.5617607639617685,0.8747734767831861,0.09209491840898261,9,0,elliptic_synthetic
tx_004821,44,0.49822259682070363,0.0005408017860507669,4,4,2.36152116279258,2.2868838669411584,0.2921572414244964,89,0,elliptic_synthetic
tx_004822,38,0.2648297268116244,7.247157518604612e-05,2,5,3.8843645830230673,0.0047236966896945015,0.6882290084064501,91,0,elliptic_synthetic
tx_004823,25,0.35096693026058867,0.00047931913584890544,3,1,2.3368507598840873,0.06008550457770654,0.16549606414865994,89,0,elliptic_synthetic
tx_004824,17,0.12686973698097057,0.0005244243060353645,2,6,0.6665916715224451,0.785345842875815,0.1139407819319123,7,0,elliptic_synthetic
tx_004825,29,1.1321897236117044,0.00010935045711484016,3,6,0.008564434137519337,0.8468529341932909,0.14871543105088075,69,0,elliptic_synthetic
tx_004826,7,0.03152469897646774,0.0006265710655065375,4,4,0.3812858351147806,0.7689189186082369,0.2621712178765605,34,0,elliptic_synthetic
tx_004827,48,0.21593126886176248,0.000591080110231057,4,6,1.1724278414340814,1.2505118621969784,0.1063888749926424,57,0,elliptic_synthetic
tx_004828,14,0.08162820854317436,0.0006108897644991657,2,3,0.605173117232519,1.2330500750929931,0.19721037488190635,23,0,elliptic_synthetic
tx_004829,47,1.2311509217141836,0.0003192373855652014,3,6,4.800723479776439,1.9398647618333267,0.08576522901829274,8,0,elliptic_synthetic
tx_004830,14,0.14191221082288585,0.0020180205310978486,2,1,0.42296552612191235,0.15143994444520384,0.057928238952060895,97,0,elliptic_synthetic
tx_004831,17,0.011164568079224491,0.0008869633120901552,1,3,2.4317673082160844,0.6207132593755836,0.019948091738435782,32,0,elliptic_synthetic
tx_004832,46,1.5319864084510335,0.00042985408830736746,4,1,2.861649294770533,4.145551241450716,0.19984727946009298,10,0,elliptic_synthetic
tx_004833,3,2.4394217587102554,5.499794513683819e-05,1,2,1.088193609509362,1.6714279670519396,0.447510264345288,59,0,elliptic_synthetic
tx_004834,17,0.2245591690717522,0.00040634143203853744,1,3,0.26845765370787444,1.3677497731251858,0.06866829089608263,56,0,elliptic_synthetic
tx_004835,41,0.8328814337715448,0.0010990462865533848,2,5,1.3224391678949183,3.9430589441758213,0.07775546631899273,59,0,elliptic_synthetic
tx_004836,48,1.2903136866123162,0.000373777440433066,2,6,1.6637913949980119,1.0234060998857182,0.17224109986271216,10,0,elliptic_synthetic
tx_004837,21,0.3408240498389031,0.00037718377908749825,3,4,4.81972134164789,0.04080353028077607,0.3135499076556682,49,0,elliptic_synthetic
tx_004838,5,0.011068919822516208,0.0004881728164132697,4,6,1.2724634550013207,2.9408391960172438,0.19741562022615516,51,0,elliptic_synthetic
tx_004839,15,0.5139416253061663,0.0014474774362928384,1,2,1.3654836166256075,0.7053680515793347,0.014026272033265364,41,0,elliptic_synthetic
tx_004840,21,0.5765969308834961,0.0007527351476943224,3,3,0.8001240072933237,2.763567850325237,0.34914043511991316,54,0,elliptic_synthetic
tx_004841,44,0.32376657853758495,0.0006445660577715127,3,2,0.05046131845925144,0.33884032309739043,1.0243604769649695,58,0,elliptic_synthetic
tx_004842,47,0.0753491589665094,0.0008745092410867804,2,6,1.347087110216713,0.346255274376243,0.4274823726948684,54,0,elliptic_synthetic
tx_004843,26,0.47159445097882274,0.005628188547035799,1,1,1.4693935760787982,1.188325557714903,0.6138224211248252,77,0,elliptic_synthetic
tx_004844,40,0.4645651842596742,0.0030426042263665557,4,3,3.5627601474805513,0.8070042293916566,0.0017682454353565528,29,0,elliptic_synthetic
tx_004845,8,0.32828250936781067,0.0012108859943440096,3,2,0.790395924153895,0.4997978050240625,1.0089988234625966,58,0,elliptic_synthetic
tx_004846,3,0.3863864314025318,0.0003924104560238528,1,2,0.10364282590010565,5.928358568837056,0.13623586055654768,70,0,elliptic_synthetic
tx_004847,31,0.09017094931314813,0.0017502291767130958,2,4,2.465426301104554,1.4136914490076617,0.03928449380508659,27,0,elliptic_synthetic
tx_004848,32,0.4174170337810665,0.0019388429304854817,4,1,0.8886577802846699,0.12292436138208053,0.1385331601991323,6,0,elliptic_synthetic
tx_004849,40,1.4997968570793,0.0007156687388485054,3,6,2.172844183234793,1.7697379488956533,0.16346109308822232,82,0,elliptic_synthetic
tx_004850,12,0.6789519009682204,0.0007828133374509891,4,1,0.15620805595816095,0.33628749315633194,0.3968600105790734,72,0,elliptic_synthetic
tx_004851,29,1.1603152370905776,0.0008328748009296141,4,1,0.6075074221283603,1.4139714395882708,0.3301033883889,50,0,elliptic_synthetic
tx_004852,22,0.8013224365624965,0.0001073678044209176,1,3,0.05608013255300907,2.7184235015421847,0.10291649892472436,54,0,elliptic_synthetic
tx_004853,9,0.11771952655723097,0.001316048526165889,2,7,2.2652901608474965,1.2756768875578772,0.2515054283264554,35,0,elliptic_synthetic
tx_004854,19,0.33787661492343124,0.0023132062167063286,4,5,0.647983003559625,0.4397783583977781,0.2664424069438196,28,0,elliptic_synthetic
tx_004855,20,0.48241256810792443,0.00017259758180562934,3,1,0.6252476592315416,1.2304885573741204,0.12593165581464605,62,0,elliptic_synthetic
tx_004856,5,0.27801017746150714,0.0024940063526729377,2,7,0.6050833580255786,0.9932530099484361,0.5163114048772155,19,0,elliptic_synthetic
tx_004857,2,0.150284222815891,0.0011785259005229957,2,5,0.7467963893110162,0.7095210197483645,0.04666238945497514,1,0,elliptic_synthetic
tx_004858,5,0.07154602034154026,0.0008011854944852672,1,4,1.1604598815166465,0.5538285227483741,0.18124491915159444,13,0,elliptic_synthetic
tx_004859,27,0.03229534883187907,0.0012179884446218386,2,7,1.256846424805045,0.5816497178853591,0.037852732166761875,25,0,elliptic_synthetic
tx_004860,7,0.3630011170144356,0.0010093634266719977,2,4,0.4233916510746083,0.7452862197360463,0.01019151684128931,81,0,elliptic_synthetic
tx_004861,20,0.6438349596508355,0.0012951380683109957,1,2,2.088566749563053,0.4284660186892986,0.8173085644286805,99,0,elliptic_synthetic
tx_004862,39,0.014320556810801154,0.0008250724765270441,2,4,0.335263301179524,3.213236024620727,0.3306718196618003,91,0,elliptic_synthetic
tx_004863,13,0.22631387462772282,0.001302684736169622,4,6,1.3652008493413712,6.518611753047573,0.35655984766135607,14,0,elliptic_synthetic
tx_004864,12,0.11169234289327819,0.00034503149056676254,2,2,0.28133573987853816,1.1665137831311867,0.028404997302941486,76,0,elliptic_synthetic
tx_004865,46,0.7195936668175494,0.00391661575085112,1,1,2.272623031650459,0.1794140293368377,0.4554766590781462,6,0,elliptic_synthetic
tx_004866,9,0.33132596179208895,0.0010669400396705387,1,4,0.7997442516525728,0.8886127875332316,0.04384445894330537,71,0,elliptic_synthetic
tx_004867,29,1.8407081989873475,0.00023483205079665684,2,5,0.47941504192609125,1.2862660131880876,0.054245829774091835,14,0,elliptic_synthetic
tx_004868,44,0.16390464205160266,0.00041952538512451357,1,7,0.2235489780906242,1.5011332238287172,0.02666153305105505,66,0,elliptic_synthetic
tx_004869,10,0.029320372284633852,0.00022746177716642514,2,6,0.27472293267233855,1.377428523475289,0.09641215729760502,44,0,elliptic_synthetic
tx_004870,32,0.4368402167180624,0.0016011445099603308,1,5,0.2897980937523289,1.0928511158418892,0.06472900732661899,39,0,elliptic_synthetic
tx_004871,1,2.1914256359153717,0.0012218133446422693,2,2,2.2697823105648327,3.769061003888585,0.2700113820103439,48,0,elliptic_synthetic
tx_004872,42,0.3056101265246275,0.0004493327367746699,1,2,4.512189255518159,0.18348204648464114,0.1013773406725816,92,0,elliptic_synthetic
tx_004873,46,0.09758464817668061,9.486798274349105e-05,1,1,8.446705329285413,0.16358194063598336,0.7300536876751966,55,0,elliptic_synthetic
tx_004874,4,0.5765275964342933,0.0008116301852437936,3,7,1.4538790060750724,0.05513433409592086,0.4249605774164237,36,0,elliptic_synthetic
tx_004875,39,0.0838413548766408,0.0013114782838176008,2,1,1.4788879607770804,0.12516548986883808,0.06990765094086923,27,0,elliptic_synthetic
tx_004876,39,2.9149362454655625,8.401595940453778e-05,4,1,1.3341970292975573,1.9132769596678638,0.010033799692960522,40,0,elliptic_synthetic
tx_004877,47,0.796571633611647,0.001179376710739001,1,7,1.1374286479907463,3.0156426308491477,0.8229503533215142,97,0,elliptic_synthetic
tx_004878,7,0.07935054845700312,0.00042471952918737886,2,4,1.3089914444401907,2.5130815397435224,0.8410682474632486,54,0,elliptic_synthetic
tx_004879,40,0.5799737431424353,0.00012334617252685815,4,1,0.6075626477712067,0.16456270183465974,0.18171947322470638,76,0,elliptic_synthetic
tx_004880,18,0.25851020456955104,0.0005993331105379288,3,3,4.524976444793208,2.6543986977727436,0.3391124901993364,19,0,elliptic_synthetic
tx_004881,25,0.4895147659367838,0.0008469453709124448,3,6,6.734238621744057,1.9235388534558535,0.7396503324413451,68,0,elliptic_synthetic
tx_004882,2,0.4025421862246726,0.0008739283546427394,2,6,1.808585941003986,2.166178021242817,0.3960199259244982,8,0,elliptic_synthetic
tx_004883,45,0.34532056294008945,0.0011021285213370095,1,2,0.059774714554559204,0.49426017392192656,0.03081172056227408,41,0,elliptic_synthetic
tx_004884,6,0.027122859608812108,0.001638920483255825,4,5,3.4695868339897893,1.2554001951786196,0.08379948054381589,73,0,elliptic_synthetic
tx_004885,44,0.40106757437221924,0.0002549000313192816,2,5,0.5954949333610035,1.2379307320488557,0.04820156542312346,30,0,elliptic_synthetic
tx_004886,5,0.17306305035671266,0.0009827973285911357,1,6,2.2306791496038527,2.43747139791952,0.6304864975478491,94,0,elliptic_synthetic
tx_004887,25,0.014869420294603327,0.002769266413503872,1,1,2.5665549921787054,2.5039595115834183,0.18726597557367286,19,0,elliptic_synthetic
tx_004888,40,0.36922535817353935,0.0007453248003953397,4,2,0.22969796231656123,0.43887098914618183,0.06943180880858442,40,0,elliptic_synthetic
tx_004889,35,1.097690641960825,0.003749407939516187,3,6,3.4617505190707814,3.6562012368280357,0.103201401628383,41,0,elliptic_synthetic
tx_004890,36,0.2827029932695034,0.0012518430672107813,2,6,1.2464545700616796,0.4189103840219564,0.08808898096362995,74,0,elliptic_synthetic
tx_004891,35,0.034673681356903456,0.0021787770114655644,1,3,1.0412890576642087,1.0004367113519559,0.25821740297730605,84,0,elliptic_synthetic
tx_004892,13,0.1980541678432385,0.0005420898009777949,3,2,0.6826727303663374,2.473476353598603,0.11262371447134276,7,0,elliptic_synthetic
tx_004893,24,1.426653114459905,0.0015163114084020058,2,3,2.5300033652768805,0.992046093604507,0.31375542468052925,56,0,elliptic_synthetic
tx_004894,36,0.056059085871601376,0.0025833091128307736,3,5,3.05596680466854,1.048195209073341,0.017787699832260258,8,0,elliptic_synthetic
tx_004895,25,0.10252602144520327,0.0003902708223300535,1,7,1.7551447632333304,0.3105841302268091,0.2952356999604704,95,0,elliptic_synthetic
tx_004896,29,0.7225173665755985,0.00010421934900489717,3,3,3.9158744605147495,3.643208104037474,0.4629634376902722,29,0,elliptic_synthetic
tx_004897,14,0.7103305712258547,0.0008937828469124801,2,7,0.9463983682330268,0.13797549742308313,0.28474705362433544,98,0,elliptic_synthetic
tx_004898,39,2.2641314443332767,0.002643957870721417,1,1,0.21008313741759757,0.6634970361585699,0.7476354714771268,59,0,elliptic_synthetic
tx_004899,32,0.22309969905165947,0.0020576712342660957,4,4,0.7292389489988839,1.2473135381449412,0.08957591994274736,64,0,elliptic_synthetic
tx_004900,13,0.1628778021976651,0.006254619646187352,1,6,0.5808946283350868,4.121012085283747,0.018495569420916548,8,0,elliptic_synthetic
tx_004901,26,0.43388562779574813,0.0009046439886692759,2,6,4.404026959016987,1.3833249489848514,0.21215322996743435,33,0,elliptic_synthetic
tx_004902,42,0.14928621361859348,0.006332161226956863,4,7,0.7093949979177698,0.9548108168725924,0.32907109380376376,43,0,elliptic_synthetic
tx_004903,29,0.6057640080144868,0.0013911241760439438,4,3,2.6375374753348364,0.1970843846067016,0.05371001294098477,83,0,elliptic_synthetic
tx_004904,20,0.3339674950287693,0.0018861726150281673,1,3,2.0070949246868133,2.0442897122349977,0.3468170873798615,41,0,elliptic_synthetic
tx_004905,4,1.0571771937494936,0.0038371917367235973,2,2,1.9847057026416879,0.28889905919298947,0.03486688511269826,1,0,elliptic_synthetic
tx_004906,18,0.0960408410617869,0.0005557836737752413,4,4,0.4191085415883314,0.30272038793898265,0.3059826288102807,96,0,elliptic_synthetic
tx_004907,5,0.10756364989423564,0.0017436652370826009,3,3,5.665915829162043,0.5360213643831652,0.7093680297689623,94,0,elliptic_synthetic
tx_004908,6,0.1881241420779346,9.907619743267481e-06,1,1,1.574534312976609,2.1948513454971046,0.022085608114960697,96,0,elliptic_synthetic
tx_004909,41,1.0056205953309296,0.0004747147706959735,3,6,2.2440820238309,1.9713792554523442,0.3220926517410964,26,0,elliptic_synthetic
tx_004910,41,0.04371221155537133,0.0003367305430166156,1,5,2.9476310825659953,0.36578597527992784,0.03847763388390553,55,0,elliptic_synthetic
tx_004911,8,0.36967171000445587,0.0007960923894187116,1,4,0.2286036151029121,1.0306459671489416,0.25229074426368775,87,0,elliptic_synthetic
tx_004912,15,0.22948603170013812,0.0007009896951540922,2,2,0.0277571827223822,0.3328407683913018,0.016753440127431914,46,0,elliptic_synthetic
tx_004913,20,0.11853519861546427,0.001036290776523013,1,3,0.5336199996604396,4.95758110371149,0.42765558381788726,39,0,elliptic_synthetic
tx_004914,27,0.3769537881425747,0.00023467482478473656,3,6,1.8254230083339762,1.4913983534705888,0.3020961243950005,31,0,elliptic_synthetic
tx_004915,28,0.7115010945948188,0.0025846670002123238,1,7,1.3005000424303268,0.9983664679320251,0.4456703227612033,2,0,elliptic_synthetic
